DATE;WIG20;WHV20(21);WIV20;WIV20(CALL);WIV20(PUT)
2020-12-08;1970.27;0.2316;0.2278;0.1883;0.2506
2020-12-09;1994.12;0.2004;0.2192;0.2104;0.2239
2020-12-10;1984;0.2038;0.2215;0.2054;0.2342
2020-12-11;1950.85;0.2155;0.2361;0.2229;0.2526
2020-12-14;1939.07;0.2101;0.2492;0.2407;0.2609
2020-12-15;1955.69;0.193;0.2625;0.2607;0.2659
2020-12-16;1985.26;0.1949;0.2872;0.2465;0.308
2020-12-17;1975.76;0.197;0.2911;0.3232;0.2665
2020-12-18;1952.54;0.1973;0.1881;0.1904;0.1853
2020-12-21;1888.8;0.2303;0.2078;0.1907;0.2314
2020-12-22;1928.4;0.2394;0.1961;0.1924;0.1973
2020-12-23;1955.84;0.2389;0.2007;0.1945;0.2022
2020-12-28;2004.41;0.2509;0.1976;0.1928;0.2034
2020-12-29;2016.01;0.2486;0.1987;0.1881;0.2031
2020-12-30;1983.98;0.2583;0.2226;0.2639;0.2042
2021-01-04;2008.75;0.2536;0.2339;0.1938;0.2437
2021-01-05;2009.12;0.2522;0.1877;0.195;0.1874
2021-01-07;2074.11;0.2617;0.1945;0.1836;0.1956
2021-01-08;2072.74;0.2606;0.2002;0.1953;0.2083
2021-01-11;2066.97;0.2439;0.1868;0.1843;0.2033
2021-01-12;2043.73;0.2486;0.1976;0.1876;0.2003
2021-01-13;2023.36;0.2516;0.1937;0.1757;0.201
2021-01-14;2031.71;0.2488;0.2235;0.1915;0.2607
2021-01-15;1985.68;0.2617;0.195;0.1893;0.1974
2021-01-18;2023.74;0.262;0.2173;0.1889;0.232
2021-01-19;1980.12;0.2735;0.1981;0.1897;0.2073
2021-01-20;1986.09;0.2722;0.2057;0.1875;0.2299
2021-01-21;1953.49;0.2734;0.202;0.1954;0.2274
2021-01-22;1952.67;0.273;0.2019;0.1911;0.2163
2021-01-25;1945.78;0.2701;0.2008;0.193;0.2022
2021-01-26;1981.98;0.2486;0.2163;0.1972;0.2403
2021-01-27;1929.21;0.2589;0.2093;0.1934;0.2336
2021-01-28;1987.83;0.2753;0.2098;0.1874;0.2406
2021-01-29;1948.01;0.2701;0.2108;0.2;0.2496
2021-02-01;1967.72;0.272;0.2171;0.2047;0.2548
2021-02-02;1954.02;0.2675;0.2445;0.2061;0.2478
2021-02-03;1940.69;0.2638;0.2306;0.2121;0.2368
2021-02-04;1927.02;0.2644;0.2224;0.205;0.2441
2021-02-05;1957.73;0.2432;0.243;0.2297;0.2632
2021-02-08;1952.1;0.2431;0.2618;0.2036;0.3361
2021-02-09;1941.6;0.2432;0.2548;0.2036;0.2869
2021-02-10;1917.54;0.2438;0.223;0.2122;0.2482
2021-02-11;1954.92;0.2543;0.2304;0.2271;0.241
2021-02-12;1937.07;0.2547;0.2304;0.2057;0.2517
2021-02-15;1974.82;0.2535;0.2294;0.2173;0.2375
2021-02-16;2004.54;0.25;0.2318;0.2252;0.2394
2021-02-17;1986.8;0.2397;0.2177;0.211;0.2624
2021-02-18;1980.77;0.2397;0.2382;0.2184;0.2561
2021-02-19;1985.31;0.2321;0.2259;0.2199;0.2598
2021-02-22;1961.62;0.2364;0.2237;0.2052;0.2389
2021-02-23;1922.59;0.2466;0.25;0.2344;0.2708
2021-02-24;1937.9;0.2388;0.2443;0.2213;0.2682
2021-02-25;1936.47;0.2192;0.2519;0.242;0.2672
2021-02-26;1907.28;0.1962;0.2523;0.2282;0.2678
2021-03-01;1949.57;0.2011;0.2528;0.2296;0.2742
2021-03-02;1959.52;0.1986;0.2314;0.2197;0.2605
2021-03-03;1943.24;0.1993;0.2523;0.2343;0.2656
2021-03-04;1944.86;0.1978;0.2232;0.2074;0.281
2021-03-05;1939.59;0.1964;0.2509;0.2254;0.2687
2021-03-08;1965.25;0.1939;0.2455;0.2199;0.2698
2021-03-09;1994.18;0.1999;0.2457;0.2468;0.2447
2021-03-10;2003.55;0.1989;0.2255;0.2225;0.2304
2021-03-11;1994.38;0.1936;0.2447;0.2362;0.2462
2021-03-12;2006.11;0.1835;0.2381;0.2156;0.2614
2021-03-15;2001.24;0.1801;0.2491;0.2402;0.2522
2021-03-16;1981.41;0.172;0.2302;0.235;0.2238
2021-03-17;1939.01;0.179;0.2747;0.2367;0.3107
2021-03-18;1960.75;0.1822;0.2564;0.2154;0.2811
2021-03-19;1927.56;0.191;0.2066;0.1919;0.2106
2021-03-22;1929.12;0.1907;0.2037;0.2002;0.2186
2021-03-23;1923.55;0.1868;0.2071;0.2035;0.2148
2021-03-24;1899.95;0.1784;0.2109;0.2048;0.2176
2021-03-25;1876.85;0.18;0.2114;0.2017;0.2285
2021-03-26;1918.71;0.1979;0.207;0.2114;0.2057
2021-03-29;1953.02;0.1999;0.2225;0.2131;0.2291
2021-03-30;1942.32;0.1858;0.2275;0.2063;0.2381
2021-03-31;1938.84;0.1849;0.2261;0.213;0.2286
2021-04-01;1954.38;0.1848;0.2138;0.1992;0.2324
2021-04-06;2012.87;0.2111;0.2114;0.2038;0.2307
2021-04-07;1998.73;0.2128;0.1964;0.2044;0.1961
2021-04-08;1980.32;0.2114;0.1996;0.1863;0.2169
2021-04-09;1975.11;0.205;0.2044;0.1921;0.2386
2021-04-12;1982.58;0.2047;0.2051;0.1845;0.2102
2021-04-13;1974.73;0.2046;0.2128;0.1798;0.2261
2021-04-14;2011.96;0.2143;0.2068;0.2022;0.2115
2021-04-15;2019.29;0.2144;0.2098;0.2101;0.2097
2021-04-16;2012.27;0.2116;0.2036;0.1931;0.2074
2021-04-19;1998.99;0.1973;0.2072;0.2157;0.2017
2021-04-20;1987.76;0.1954;0.196;0.1947;0.2255
2021-04-21;1982.4;0.1849;0.1988;0.189;0.2038
2021-04-22;1989.73;0.185;0.2519;0.2128;0.301
2021-04-23;1986.63;0.1847;0.201;0.1958;0.214
2021-04-26;2005.1;0.1792;0.2032;0.2022;0.2099
2021-04-27;1998.92;0.1723;0.2022;0.2012;0.207
2021-04-28;2029.64;0.1641;0.2075;0.1998;0.2216
2021-04-29;2050.69;0.1573;0.1947;0.1958;0.1942
2021-04-30;2037.59;0.1579;0.2067;0.1913;0.2185
2021-05-04;2004.04;0.1707;0.2118;0.197;0.223
2021-05-05;2047.36;0.1831;0.2006;0.1964;0.2327
2021-05-06;2046.67;0.1535;0.1961;0.1984;0.1953
2021-05-07;2097.31;0.1712;0.2357;0.1936;0.2781
2021-05-10;2115.7;0.1672;0.1935;0.1898;0.1974
2021-05-11;2110.48;0.1671;0.2306;0.1901;0.274
2021-05-12;2091.39;0.1725;0.2385;0.1925;0.2453
2021-05-13;2089.32;0.1713;0.2034;0.1813;0.2176
2021-05-14;2092.8;0.161;0.1972;0.1799;0.2246
2021-05-17;2128.49;0.1693;0.1914;0.1991;0.1879
2021-05-18;2136.54;0.1679;0.2028;0.1918;0.2076
2021-05-19;2115.15;0.1708;0.2153;0.1889;0.2169
2021-05-20;2131.18;0.1688;0.2147;0.1918;0.2176
2021-05-21;2139.06;0.1673;0.1887;0.193;0.1873
2021-05-24;2134.18;0.1686;0.2114;0.2037;0.2137
2021-05-25;2153.78;0.1687;0.2045;0.1905;0.2117
2021-05-26;2164.89;0.1677;0.2097;0.1909;0.2126
2021-05-27;2207.47;0.1744;0.1986;0.1981;0.1993
2021-05-28;2236.31;0.1728;0.1984;0.1882;0.2016
2021-05-31;2233.36;0.1727;0.19;0.1849;0.191
2021-06-01;2233.37;0.1691;0.1957;0.1968;0.1951
2021-06-02;2252.26;0.151;0.2104;0.2157;0.1927
2021-06-04;2254.59;0.1401;0.2078;0.1969;0.2213
2021-06-07;2246.63;0.1419;0.2001;0.1931;0.2135
2021-06-08;2237.61;0.1243;0.1832;0.1818;0.1874
2021-06-09;2218.45;0.1288;0.2173;0.1969;0.2312
2021-06-10;2236.89;0.1293;0.2047;0.2009;0.2121
2021-06-11;2224.67;0.1256;0.1887;0.1885;0.1887
2021-06-14;2253.2;0.1292;0.2255;0.2106;0.2312
2021-06-15;2230.37;0.1378;0.2191;0.2277;0.2082
2021-06-16;2225.27;0.1291;0.2265;0.2444;0.2124
2021-06-17;2211.58;0.1321;0.2053;0.1872;0.2356
2021-06-18;2220.68;0.1251;0.1977;0.1774;0.2139
2021-06-21;2219.45;0.1239;0.1785;0.183;0.177
2021-06-22;2220.53;0.1238;0.1801;0.1748;0.1896
2021-06-23;2233.7;0.1237;0.1822;0.1753;0.1894
2021-06-24;2273.11;0.1328;0.1702;0.1689;0.1712
2021-06-25;2282.46;0.1326;0.1703;0.1566;0.1795
2021-06-28;2285.81;0.1171;0.1713;0.1651;0.1928
2021-06-29;2258.24;0.1189;0.1586;0.1551;0.1785
2021-06-30;2218.41;0.1349;0.1795;0.1598;0.1912
2021-07-01;2250.58;0.1444;0.1636;0.1638;0.1634
2021-07-02;2252.18;0.1413;0.17;0.1642;0.1706
2021-07-05;2258.82;0.1417;0.1811;0;0.1811
2021-07-06;2228.46;0.1491;0.1686;0.168;0.1687
2021-07-07;2285.79;0.1733;0.1701;0.1725;0.1696
2021-07-08;2234.6;0.1895;0.1684;0.1615;0.1826
2021-07-09;2251.78;0.1891;0.1798;0.1681;0.1842
2021-07-12;2255.48;0.188;0.169;0.1635;0.193
2021-07-13;2264.26;0.1832;0.1853;0.1682;0.1919
2021-07-14;2268.57;0.1792;0.1743;0.1737;0.179
2021-07-15;2260.49;0.1795;0.1773;0.1651;0.1857
2021-07-16;2258.1;0.1779;0.176;0.1685;0.1771
2021-07-19;2205.86;0.1967;0.1898;0.1653;0.2037
2021-07-20;2221.28;0.1983;0.1818;0.171;0.2033
2021-07-21;2241.97;0.2009;0.1875;0.1766;0.1885
2021-07-22;2229.86;0.2009;0.1855;0.1701;0.19
2021-07-23;2242.41;0.1916;0.1843;0.1693;0.1879
2021-07-26;2240.65;0.1908;0.1916;0.1792;0.1959
2021-07-27;2224.59;0.1919;0.1922;0.1737;0.1998
2021-07-28;2245.76;0.1911;0.1935;0.1919;0.1953
2021-07-29;2265.69;0.1822;0.1875;0.1903;0.1837
2021-07-30;2253.45;0.1766;0.1966;0.181;0.2248
2021-08-02;2253.28;0.1766;0.1778;0.1662;0.2048
2021-08-03;2257.73;0.1764;0.1871;0.1826;0.1883
2021-08-04;2272.09;0.1705;0.1924;0.1896;0.1926
2021-08-05;2270.67;0.145;0.1951;0.1729;0.2199
2021-08-06;2273.89;0.1197;0.1859;0.1778;0.1998
2021-08-09;2274.48;0.117;0.1996;0.1806;0.2071
2021-08-10;2277.23;0.117;0.1933;0.1739;0.1993
2021-08-11;2283.69;0.1166;0.1882;0.1768;0.1899
2021-08-12;2297.72;0.1182;0.1854;0.1721;0.1857
2021-08-13;2302.03;0.1173;0.1857;0.1749;0.1924
2021-08-16;2282.1;0.1219;0.1968;0.1739;0.2056
2021-08-17;2300.04;0.0873;0.1886;0.1722;0.2023
2021-08-18;2284.97;0.0902;0.1837;0.1827;0.1924
2021-08-19;2260.02;0.095;0.1801;0.1747;0.2072
2021-08-20;2255.56;0.093;0.1858;0.1733;0.1905
2021-08-23;2287.52;0.1031;0.1736;0.1692;0.1741
2021-08-24;2300.9;0.1042;0.1864;0.1765;0.1885
2021-08-25;2325.19;0.1042;0.1846;0.1758;0.19
2021-08-26;2309.44;0.1049;0.1844;0.1772;0.1998
2021-08-27;2323.77;0.1029;0.1819;0.1643;0.2057
2021-08-30;2350.23;0.1057;0.1729;0.1807;0.1722
2021-08-31;2368.03;0.1071;0.1732;0.1674;0.1749
2021-09-01;2371.16;0.1071;0.179;0.1679;0.1844
2021-09-02;2391.94;0.1086;0.1757;0.1594;0.1819
2021-09-03;2380.82;0.111;0.1686;0.1542;0.1744
2021-09-06;2416.38;0.1192;0.1731;0.1634;0.183
2021-09-07;2394.79;0.126;0.1831;0.1616;0.1873
2021-09-08;2364.63;0.1366;0.171;0.1536;0.1822
2021-09-09;2356.39;0.1378;0.1682;0.1584;0.1807
2021-09-10;2360.7;0.1368;0.1729;0.1739;0.1716
2021-09-13;2387.74;0.1412;0.183;0.1749;0.1868
2021-09-14;2376.01;0.1383;0.1865;0.173;0.1888
2021-09-15;2355.23;0.1413;0.1687;0.1515;0.1973
2021-09-16;2357.28;0.1385;0.2053;0.1795;0.2209
2021-09-17;2333.01;0.1378;0.1612;0.1554;0.1798
2021-09-20;2272.52;0.1684;0.1653;0.1612;0.2069
2021-09-21;2278.11;0.161;0.1798;0.1702;0.1868
2021-09-22;2334.1;0.1814;0.1746;0.1734;0.182
2021-09-23;2320.51;0.179;0.172;0.1633;0.1819
2021-09-24;2299.18;0.1804;0.1606;0.1558;0.1788
2021-09-27;2292.47;0.1791;0.1493;0.1474;0.1977
2021-09-28;2275.68;0.1749;0.1904;0.1689;0.1944
2021-09-29;2290.97;0.1744;0.1635;0.1626;0.194
2021-09-30;2310.29;0.1776;0.1813;0.1624;0.1879
2021-10-01;2327.88;0.1768;0.178;0.1782;0.1779
2021-10-04;2338.09;0.1774;0.1667;0.1584;0.195
2021-10-05;2364.72;0.1739;0.1985;0.1681;0.2172
2021-10-06;2349.46;0.1726;0.1781;0.1558;0.1868
2021-10-07;2359.54;0.1679;0.1675;0.1546;0.1684
2021-10-08;2411.12;0.1836;0.1761;0.1815;0.1756
2021-10-11;2457.36;0.194;0.1812;0.1662;0.1916
2021-10-12;2472.33;0.1915;0.1719;0.1609;0.1783
2021-10-13;2451.89;0.1933;0.1708;0.1581;0.1748
2021-10-14;2459.5;0.1897;0.2008;0.1596;0.2182
2021-10-15;2453.98;0.1902;0.1966;0.1611;0.2065
2021-10-18;2459.81;0.1848;0.185;0.161;0.1857
2021-10-19;2447.54;0.1549;0.1902;0.1552;0.2293
2021-10-20;2443.11;0.156;0.1829;0.1587;0.1862
2021-10-21;2427.35;0.1392;0.1942;0.1647;0.2087
2021-10-22;2417.09;0.1382;0.1806;0.1573;0.2046
2021-10-25;2427.19;0.1321;0.2062;0.1607;0.2221
2021-10-26;2425.29;0.1312;0.2189;0.1599;0.2415
2021-10-27;2404.82;0.1323;0.1916;0.1544;0.2181
2021-10-28;2392.67;0.1341;0.1789;0.1632;0.1795
2021-10-29;2405.05;0.1326;0.1703;0.1568;0.2177
2021-11-02;2407.53;0.1309;0.1579;0.141;0.2103
2021-11-03;2380.11;0.1381;0.1724;0.1456;0.2128
2021-11-04;2438.8;0.157;0.1847;0.1771;0.1875
2021-11-05;2439.16;0.1544;0.1735;0.1515;0.1986
2021-11-08;2423.92;0.1566;0.1649;0.1616;0.1685
2021-11-09;2395.05;0.1442;0.1579;0.1503;0.2097
2021-11-10;2366.59;0.131;0.1711;0.1553;0.2078
2021-11-12;2358.23;0.1279;0.176;0.1683;0.2085
2021-11-15;2335.04;0.1289;0.1589;0.1523;0.1991
2021-11-16;2340.03;0.1285;0.163;0.1615;0.1985
2021-11-17;2317.49;0.131;0.172;0.1647;0.1989
2021-11-18;2271.31;0.1428;0.1608;0.1475;0.2024
2021-11-19;2248.18;0.1445;0.1794;0.1649;0.194
2021-11-22;2247.82;0.1449;0.1991;0.181;0.216
2021-11-23;2261.15;0.1486;0.2054;0.192;0.2213
2021-11-24;2239.75;0.1501;0.185;0.1824;0.2207
2021-11-25;2229.44;0.1474;0.1917;0.1775;0.2194
2021-11-26;2143.13;0.1917;0.2279;0.1994;0.2419
2021-11-29;2148.62;0.1937;0.2489;0.2226;0.2745
2021-11-30;2194.37;0.2145;0.2657;0.2463;0.2874
2021-12-01;2217.18;0.2181;0.2423;0.2143;0.2642
2021-12-02;2201.86;0.2176;0.2411;0.2178;0.2786
2021-12-03;2179.71;0.2171;0.2415;0.2235;0.2828
2021-12-06;2190.67;0.1938;0.2673;0.2441;0.2838
2021-12-07;2231.12;0.2098;0.2495;0.2405;0.2592
2021-12-08;2219.62;0.2097;0.2548;0.2507;0.2582
2021-12-09;2212.81;0.2078;0.2628;0.2342;0.2761
2021-12-10;2213.78;0.206;0.2281;0.248;0.2263
2021-12-13;2214.38;0.2064;0.2428;0.2352;0.2606
2021-12-14;2211.81;0.2049;0.2497;0.2336;0.2719
2021-12-15;2161.04;0.2162;0.2201;0.2128;0.2216
2021-12-16;2213.89;0.2358;0.2288;0.273;0.2169
2021-12-17;2194.56;0.2279;0.2195;0.1882;0.292
2021-12-20;2189.91;0.2258;0.2202;0.2122;0.2298
2021-12-21;2185.47;0.2258;0.2158;0.1897;0.2332
2021-12-22;2212.32;0.2294;0.197;0.178;0.2388
2021-12-23;2225.8;0.2285;0.2101;0.2038;0.2659
2021-12-27;2226.24;0.2279;0.1934;0.1925;0.2315
2021-12-28;2252.43;0.1796;0.2404;0.1959;0.2491
2021-12-29;2260.7;0.1796;0.213;0.1806;0.2159
2021-12-30;2266.92;0.1662;0.2082;0.1872;0.239
2022-01-03;2286.5;0.1651;0;0;0
2022-01-03;2286.5;0.1651;0.1975;0.185;0.2056
2022-01-04;2300.68;0.1629;0.2008;0.1809;0.2079
2022-01-05;2310.97;0.1567;0.1939;0.1761;0.2063
2022-01-07;2311.93;0.1567;0.1928;0.1683;0.2295
2022-01-10;2291.23;0.1505;0.1805;0.1739;0.1809
2022-01-11;2344.45;0.1663;0.1929;0.1851;0.1952
2022-01-12;2411.11;0.1869;0.1995;0.1707;0.2192
2022-01-13;2407.62;0.1875;0.1984;0.1665;0.2141
2022-01-14;2383.16;0.1936;0.1831;0.1647;0.2124
2022-01-17;2365.29;0.1969;0.1805;0.169;0.2299
2022-01-18;2317.36;0.1923;0.1791;0.1687;0.1849
2022-01-19;2316.94;0.1767;0.189;0.1792;0.1926
2022-01-20;2308.94;0.1734;0.1938;0.169;0.1979
2022-01-21;2273.81;0.1837;0.1975;0.1774;0.2271
2022-01-24;2170.36;0.2496;0.2076;0.1859;0.2428
2022-01-25;2199.6;0.2503;0.2097;0.1815;0.2734
2022-01-26;2233.18;0.2552;0.2266;0.2077;0.248
2022-01-27;2234.33;0.2552;0.242;0.1887;0.2605
2022-01-28;2183.7;0.2631;0.2246;0.1891;0.238
2022-01-31;2209.62;0.2669;0.2131;0.1992;0.2518
2022-02-01;2224.28;0.2661;0.2235;0.2043;0.2554
2022-02-02;2252.92;0.2706;0.2294;0.203;0.2389
2022-02-03;2235.15;0.2705;0.2224;0.1965;0.2347
2022-02-04;2174.57;0.2843;0.2125;0.2071;0.2218
2022-02-07;2171.62;0.2841;0.216;0.1909;0.2517
2022-02-08;2215.12;0.2939;0.2138;0.206;0.2501
2022-02-09;2235.93;0.283;0.2143;0.1952;0.241
2022-02-10;2213.21;0.2613;0.207;0.1933;0.2601
2022-02-11;2203.13;0.2611;0.2226;0.2164;0.2593
2022-02-14;2161.79;0.2654;0.2344;0.1999;0.2722
2022-02-15;2209.7;0.2808;0.2423;0.2369;0.2489
2022-02-16;2212.73;0.2739;0.2352;0.2179;0.2518
2022-02-17;2175.61;0.2785;0.2461;0.203;0.2765
2022-02-18;2143.28;0.2816;0.2268;0.204;0.2584
2022-02-21;2069.53;0.3;0.269;0.258;0.2933
2022-02-22;2101.31;0.2645;0.2894;0.2629;0.304
2022-02-23;2038.99;0.2764;0.2973;0.2683;0.3187
2022-02-24;1817.45;0.4695;0.3652;0.3765;0.3573
2022-02-25;1970.78;0.5663;0.401;0.3729;0.4286
2022-02-28;1999.88;0.5671;0.3868;0.3224;0.4781
2022-03-01;1967.01;0.5655;0.3787;0.3431;0.4581
2022-03-02;2043.96;0.5848;0.32;0.3378;0.3152
2022-03-03;2009.56;0.5831;0.4343;0.4016;0.5136
2022-03-04;1918.75;0.6002;0.4358;0.399;0.5079
2022-03-07;1934.94;0.5979;0.4786;0.4355;0.5099
2022-03-08;1908.1;0.5983;0.4898;0.4687;0.5066
2022-03-09;1973.25;0.6078;0.4219;0.3434;0.4549
2022-03-10;1970.27;0.6056;0.4038;0.3314;0.4875
2022-03-11;2033.49;0.6193;0.466;0.4464;0.4754
2022-03-14;1972.14;0.6263;0.5011;0.4585;0.5158
2022-03-15;1999.93;0.6276;0.4503;0.4182;0.479
2022-03-16;2060.07;0.6322;0.48;0.4507;0.5302
2022-03-17;2125.29;0.6435;0.3152;0.3253;0.3112
2022-03-18;2099.26;0.6423;0.3114;0.2691;0.3625
2022-03-21;2093.04;0.6405;0.2846;0.245;0.3219
2022-03-22;2121.52;0.63;0.3217;0.2368;0.3367
2022-03-23;2120.86;0.6279;0.3073;0.2502;0.3404
2022-03-24;2138.8;0.6182;0.2721;0.2447;0.323
2022-03-25;2115.58;0.4491;0.275;0.247;0.2852
2022-03-28;2123.12;0.3586;0.3332;0.2454;0.3455
2022-03-29;2171.56;0.3628;0.326;0.2433;0.3512
2022-03-30;2179.56;0.3549;0.2816;0.2381;0.3104
2022-03-31;2133.05;0.3441;0.281;0.2354;0.3029
2022-04-01;2164.81;0.3395;0.2894;0.2216;0.2947
2022-04-04;2157.79;0.2881;0.3285;0;0.3285
2022-04-05;2123.49;0.2975;0.2393;0.2146;0.3002
2022-04-06;2107.82;0.2931;0.2231;0.2162;0.3004
2022-04-07;2076.63;0.2807;0.2421;0.2179;0.2946
2022-04-08;2085.07;0.2804;0.2481;0.221;0.2741
2022-04-11;2121.65;0.2657;0.2451;0.235;0.2834
2022-04-12;2094.01;0.2443;0.2711;0.2466;0.327
2022-04-13;2104.32;0.241;0.235;0.2233;0.3376
2022-04-14;2093.17;0.2205;0.2785;0.2296;0.297
2022-04-19;2068.52;0.1942;0.2306;0.2178;0.2986
2022-04-20;2047.81;0.1927;0.2386;0.2276;0.2954
2022-04-21;2028.76;0.1947;0.2401;0.2213;0.2785
2022-04-22;1973.31;0.2069;0.2433;0.2298;0.2665
2022-04-25;1919.55;0.2229;0.2627;0.2413;0.317
2022-04-26;1896.46;0.2189;0.28;0.241;0.3279
2022-04-27;1883.09;0.2181;0.2589;0.2433;0.3452
2022-04-28;1884.42;0.2168;0.3129;0.2654;0.3311
2022-04-29;1858.12;0.1921;0.2723;0.252;0.3282
2022-05-02;1824.05;0.1913;0.3164;0.2584;0.3441
2022-05-04;1812.56;0.1852;0.3041;0.2876;0.3422
2022-05-05;1765.85;0.1764;0.324;0.3175;0.3334
2022-05-06;1765.14;0.178;0.3382;0.3059;0.3876
2022-05-09;1727.34;0.1816;0.3534;0.3136;0.4087
2022-05-10;1719.24;0.1823;0.3676;0.3482;0.3883
2022-05-11;1718.07;0.1839;0.3266;0.3122;0.375
2022-05-12;1691.62;0.1787;0.3468;0.3351;0.4065
2022-05-13;1765.63;0.24;0.3232;0.3112;0.3791
2022-05-16;1762.22;0.2406;0.3774;0.3495;0.3877
2022-05-17;1800.55;0.2585;0.3402;0.3322;0.3648
2022-05-18;1801.68;0.26;0.3029;0.3064;0.3019
2022-05-19;1776.4;0.2606;0.3363;0.2984;0.3891
2022-05-20;1782.66;0.2631;0.3518;0.3285;0.3814
2022-05-23;1836.87;0.292;0.3471;0.3076;0.3938
2022-05-24;1810.98;0.282;0.3356;0.3116;0.3548
2022-05-25;1796.58;0.2691;0.3453;0.2855;0.3724
2022-05-26;1827.01;0.2756;0.3304;0.2979;0.3543
2022-05-27;1810.68;0.2762;0.3115;0.2758;0.3373
2022-05-30;1858.6;0.293;0.3198;0.2843;0.3437
2022-05-31;1842.93;0.2903;0.277;0.2448;0.3313
2022-06-01;1822.57;0.2855;0.3052;0.266;0.3376
2022-06-02;1833.76;0.2853;0.3063;0.2909;0.3182
2022-06-03;1819.99;0.2701;0.2987;0.2689;0.3293
2022-06-06;1849.55;0.2747;0.308;0.2758;0.3356
2022-06-07;1828.57;0.2655;0.3;0.2623;0.3265
2022-06-08;1792.8;0.2759;0.3247;0.2724;0.3347
2022-06-09;1767.5;0.2816;0.3054;0.2808;0.3283
2022-06-10;1725.18;0.2898;0.3192;0.2822;0.3399
2022-06-13;1681.75;0.26;0.3494;0.3425;0.3739
2022-06-14;1704.07;0.2656;0.3159;0.3123;0.437
2022-06-15;1707.11;0.2522;0.3153;0.2867;0.4327
2022-06-17;1676.67;0.2576;0.3026;0.2999;0.4141
2022-06-20;1679.89;0.2551;0.3238;0.272;0.3691
2022-06-21;1719.05;0.2698;0.3337;0.2641;0.3561
2022-06-22;1680.61;0.2527;0.3027;0.2589;0.3165
2022-06-23;1654.32;0.2536;0.2851;0.2819;0.3528
2022-06-24;1682.33;0.2635;0.2669;0.2646;0.3705
2022-06-27;1713.18;0.2649;0.2859;0.2486;0.3541
2022-06-28;1739.08;0.2712;0.3169;0.2649;0.3452
2022-06-29;1733.19;0.251;0.3045;0.2481;0.3226
2022-06-30;1695.97;0.2586;0.3089;0.2556;0.3289
2022-07-01;1688.85;0.2573;0.3128;0.2683;0.3189
2022-07-04;1693.1;0.2558;0.2607;0.2534;0.3359
2022-07-05;1644.46;0.2706;0.2572;0.2497;0.3231
2022-07-06;1654.84;0.2629;0.285;0.2569;0.3174
2022-07-07;1708.8;0.2922;0.2653;0.2579;0.3196
2022-07-08;1740.46;0.2949;0.2848;0.2749;0.2954
2022-07-11;1714.56;0.2953;0.303;0.2711;0.3319
2022-07-12;1663.46;0.3019;0.3159;0.261;0.34
2022-07-13;1655.65;0.2895;0.3189;0.2555;0.3501
2022-07-14;1613.98;0.297;0.2777;0.2644;0.3479
2022-07-15;1620.13;0.2975;0.2912;0.2613;0.3208
2022-07-18;1669.48;0.3123;0.2951;0.2828;0.3066
2022-07-19;1679.27;0.313;0.261;0.2428;0.3114
2022-07-20;1694.58;0.3034;0.2999;0.2532;0.3121
2022-07-21;1683.09;0.2937;0.3009;0.2478;0.3198
2022-07-22;1701.73;0.2901;0.2646;0.2506;0.2803
2022-07-25;1685.62;0.2867;0.284;0.2491;0.2958
2022-07-26;1654.7;0.2857;0.2782;0.2437;0.3
2022-07-27;1651.89;0.2791;0.2831;0.2396;0.3297
2022-07-28;1667.17;0.282;0.2916;0.2477;0.2996
2022-07-29;1721.11;0.2954;0.2901;0.2464;0.3019
2022-08-01;1736.47;0.2961;0.2748;0.2475;0.2868
2022-08-02;1713.61;0.3004;0.2685;0.2427;0.3003
2022-08-03;1688.03;0.2862;0.2694;0.2459;0.2772
2022-08-04;1674.37;0.2874;0.2845;0.237;0.2974
2022-08-05;1652.14;0.2666;0.2498;0.2373;0.2706
2022-08-08;1695.78;0.2752;0.2723;0.2669;0.2794
2022-08-09;1684.14;0.2715;0.2786;0.2528;0.2916
2022-08-10;1694.11;0.2499;0.2866;0.2472;0.3246
2022-08-11;1724.98;0.2559;0.2794;0.2426;0.2975
2022-08-12;1735.07;0.2355;0.2811;0.247;0.2976
2022-08-16;1735;0.2358;0.2614;0.2522;0.2878
2022-08-17;1682.93;0.2424;0.2873;0.2468;0.3326
2022-08-18;1699.68;0.244;0.3055;0.2612;0.3233
2022-08-19;1673.4;0.2482;0.2882;0.245;0.3265
2022-08-22;1640.02;0.2567;0.277;0.2624;0.3094
2022-08-23;1656.77;0.2562;0.277;0.2616;0.3007
2022-08-24;1620.63;0.2649;0.2799;0.2526;0.3188
2022-08-25;1632;0.2593;0.2928;0.2651;0.3286
2022-08-26;1602.81;0.2664;0.2882;0.2624;0.3026
2022-08-29;1573.35;0.2698;0.2879;0.2735;0.3295
2022-08-30;1535.11;0.2482;0.31;0.2985;0.3281
2022-08-31;1528.22;0.2427;0.3023;0.2982;0.3121
2022-09-01;1462.59;0.2756;0.3381;0.3334;0.3561
2022-09-02;1505.75;0.302;0.3313;0.3101;0.361
2022-09-05;1492.06;0.3022;0.3633;0.3766;0.3542
2022-09-06;1452.86;0.31;0.3399;0.303;0.4334
2022-09-07;1469.42;0.2943;0.3631;0.3352;0.4015
2022-09-08;1473.18;0.2961;0.4252;0.4182;0.4414
2022-09-09;1534.68;0.3371;0.4257;0.418;0.4364
2022-09-12;1561.97;0.3367;0.4172;0.3919;0.4495
